gene_id	gene_name	transcript_id	transcript_name	chrom_gtf	chrom_fasta	strand	tis_genomic_pos	window_start_1based	window_end_1based	bed_start_0based	bed_end	upstream	downstream	window_length
ENSG00000255393	OOSP4B	ENST00000642343	OOSP4B-202	11	11	+	60017392	60016892	60017891	60016891	60017891	500	500	1000
ENSG00000255151	GLYATL1B	ENST00000527482	GLYATL1B-201	11	11	+	59086307	59085807	59086806	59085806	59086806	500	500	1000
ENSG00000172289	OR10V1	ENST00000307552	OR10V1-201	11	11	-	59713845	59713346	59714345	59713345	59714345	500	500	1000
ENSG00000166363	OR10A5	ENST00000299454	OR10A5-201	11	11	+	6845683	6845183	6846182	6845182	6846182	500	500	1000
ENSG00000166368	OR2D2	ENST00000299459	OR2D2-201	11	11	-	6892500	6892001	6893000	6892000	6893000	500	500	1000
ENSG00000178358	OR2D3	ENST00000317834	OR2D3-201	11	11	+	6921002	6920502	6921501	6920501	6921501	500	500	1000
ENSG00000255009	UBTFL1	ENST00000530464	UBTFL1-201	11	11	+	90085950	90085450	90086449	90085449	90086449	500	500	1000
ENSG00000181017	OR56B2	ENST00000641377	OR56B2-201	11	11	+	5761239	5760739	5761738	5760738	5761738	500	500	1000
ENSG00000175485	OR52W1	ENST00000311352	OR52W1-201	11	11	+	6199224	6198724	6199723	6198723	6199723	500	500	1000
ENSG00000149506	ZP1	ENST00000278853	ZP1-201	11	11	+	60867562	60867062	60868061	60867061	60868061	500	500	1000
ENSG00000220948	TRIM51G	ENST00000534741	TRIM51G-201	11	11	-	48981695	48981196	48982195	48981195	48982195	500	500	1000
ENSG00000197629	MPEG1	ENST00000361050	MPEG1-201	11	11	-	59212865	59212366	59213365	59212365	59213365	500	500	1000
ENSG00000196666	FAM180B	ENST00000538490	FAM180B-201	11	11	+	47586769	47586269	47587268	47586268	47587268	500	500	1000
ENSG00000221840	OR4A5	ENST00000319760	OR4A5-201	11	11	+	54706885	54706385	54707384	54706384	54707384	500	500	1000
ENSG00000310599		ENST00000973077		11	11	-	62727265	62726766	62727765	62726765	62727765	500	500	1000
ENSG00000188486	H2AX	ENST00000530167	H2AX-202	11	11	-	119095394	119094895	119095894	119094894	119095894	500	500	1000
ENSG00000254647	INS	ENST00000381330	INS-202	11	11	-	2160971	2160472	2161471	2160471	2161471	500	500	1000
ENSG00000069696	DRD4	ENST00000176183	DRD4-201	11	11	+	637305	636805	637804	636804	637804	500	500	1000
ENSG00000060749	QSER1	ENST00000650167	QSER1-206	11	11	+	32893126	32892626	32893625	32892625	32893625	500	500	1000
ENSG00000175352	NRIP3	ENST00000309166	NRIP3-201	11	11	-	9003935	9003436	9004435	9003435	9004435	500	500	1000
ENSG00000181371	OR5M8	ENST00000327216	OR5M8-201	11	11	-	56491370	56490871	56491870	56490870	56491870	500	500	1000
ENSG00000133818	RRAS2	ENST00000256196	RRAS2-201	11	11	-	14358870	14358371	14359370	14358370	14359370	500	500	1000
ENSG00000172757	CFL1	ENST00000308162	CFL1-201	11	11	-	65858099	65857600	65858599	65857599	65858599	500	500	1000
ENSG00000134333	LDHA	ENST00000422447	LDHA-205	11	11	+	18396843	18396343	18397342	18396342	18397342	500	500	1000
ENSG00000168439	STIP1	ENST00000305218	STIP1-201	11	11	+	64186262	64185762	64186761	64185761	64186761	500	500	1000
ENSG00000182985	CADM1	ENST00000331581	CADM1-201	11	11	-	115504394	115503895	115504894	115503894	115504894	500	500	1000
ENSG00000133318	RTN3	ENST00000377819	RTN3-206	11	11	+	63681637	63681137	63682136	63681136	63682136	500	500	1000
ENSG00000204300	TMEM225	ENST00000375026	TMEM225-201	11	11	-	123885425	123884926	123885925	123884925	123885925	500	500	1000
ENSG00000171067	C11orf24	ENST00000304271	C11orf24-201	11	11	-	68263767	68263268	68264267	68263267	68264267	500	500	1000
ENSG00000172922	RNASEH2C	ENST00000308418	RNASEH2C-201	11	11	-	65720758	65720259	65721258	65720258	65721258	500	500	1000
ENSG00000182255	KCNA4	ENST00000328224	KCNA4-201	11	11	-	30012678	30012179	30013178	30012178	30013178	500	500	1000
ENSG00000132744	ACY3	ENST00000255082	ACY3-201	11	11	-	67647043	67646544	67647543	67646543	67647543	500	500	1000
ENSG00000172830	SSH3	ENST00000308127	SSH3-201	11	11	+	67303626	67303126	67304125	67303125	67304125	500	500	1000
ENSG00000137496	IL18BP	ENST00000393703	IL18BP-203	11	11	+	71999985	71999485	72000484	71999484	72000484	500	500	1000
ENSG00000166016	ABTB2	ENST00000435224	ABTB2-201	11	11	-	34357583	34357084	34358083	34357083	34358083	500	500	1000
ENSG00000042429	MED17	ENST00000251871	MED17-201	11	11	+	93784514	93784014	93785013	93784013	93785013	500	500	1000
ENSG00000173327	MAP3K11	ENST00000309100	MAP3K11-201	11	11	-	65613756	65613257	65614256	65613256	65614256	500	500	1000
ENSG00000183715	OPCML	ENST00000524381	OPCML-203	11	11	-	133532324	133531825	133532824	133531824	133532824	500	500	1000
ENSG00000175591	P2RY2	ENST00000393597	P2RY2-203	11	11	+	73234160	73233660	73234659	73233659	73234659	500	500	1000
ENSG00000149357	LAMTOR1	ENST00000278671	LAMTOR1-201	11	11	-	72103224	72102725	72103724	72102724	72103724	500	500	1000
ENSG00000185201	IFITM2	ENST00000616316	IFITM2-205	11	11	+	308193	307693	308692	307692	308692	500	500	1000
ENSG00000175482	POLD4	ENST00000312419	POLD4-201	11	11	-	67353399	67352900	67353899	67352899	67353899	500	500	1000
ENSG00000189253	TRIM64B	ENST00000329862	TRIM64B-201	11	11	-	89876017	89875518	89876517	89875517	89876517	500	500	1000
ENSG00000149571	KIRREL3	ENST00000525144	KIRREL3-201	11	11	-	127000509	127000010	127001009	127000009	127001009	500	500	1000
ENSG00000133317	LGALS12	ENST00000394618	LGALS12-203	11	11	+	63506459	63505959	63506958	63505958	63506958	500	500	1000
ENSG00000062282	DGAT2	ENST00000228027	DGAT2-201	11	11	+	75768992	75768492	75769491	75768491	75769491	500	500	1000
ENSG00000248746	ACTN3	ENST00000513398	ACTN3-203	11	11	+	66546938	66546438	66547437	66546437	66547437	500	500	1000
ENSG00000182450	KCNK4	ENST00000422670	KCNK4-202	11	11	+	64293019	64292519	64293518	64292518	64293518	500	500	1000
ENSG00000177700	POLR2L	ENST00000322028	POLR2L-201	11	11	-	842508	842009	843008	842008	843008	500	500	1000
ENSG00000184545	DUSP8	ENST00000397374	DUSP8-202	11	11	-	1565826	1565327	1566326	1565326	1566326	500	500	1000
ENSG00000150316	CWC15	ENST00000279839	CWC15-201	11	11	-	94972185	94971686	94972685	94971685	94972685	500	500	1000
ENSG00000149243	KLHL35	ENST00000539798	KLHL35-204	11	11	-	75430629	75430130	75431129	75430129	75431129	500	500	1000
ENSG00000166311	SMPD1	ENST00000342245	SMPD1-201	11	11	+	6390599	6390099	6391098	6390098	6391098	500	500	1000
ENSG00000168876	ANKRD49	ENST00000544612	ANKRD49-210	11	11	+	94496694	94496194	94497193	94496193	94497193	500	500	1000
ENSG00000077616	NAALAD2	ENST00000534061	NAALAD2-210	11	11	+	90134759	90134259	90135258	90134258	90135258	500	500	1000
ENSG00000137731	FXYD2	ENST00000292079	FXYD2-202	11	11	-	117824678	117824179	117825178	117824178	117825178	500	500	1000
ENSG00000013725	CD6	ENST00000313421	CD6-201	11	11	+	60971866	60971366	60972365	60971365	60972365	500	500	1000
ENSG00000149294	NCAM1	ENST00000316851	NCAM1-201	11	11	+	112961613	112961113	112962112	112961112	112962112	500	500	1000
ENSG00000178795	GDPD4	ENST00000315938	GDPD4-201	11	11	-	77285137	77284638	77285637	77284637	77285637	500	500	1000
ENSG00000175376	EIF1AD	ENST00000533544	EIF1AD-211	11	11	-	66000389	65999890	66000889	65999889	66000889	500	500	1000
ENSG00000223609	HBD	ENST00000650601	HBD-205	11	11	-	5234433	5233934	5234933	5233933	5234933	500	500	1000
ENSG00000179826	MRGPRX3	ENST00000621697	MRGPRX3-202	11	11	+	18137203	18136703	18137702	18136702	18137702	500	500	1000
ENSG00000132109	TRIM21	ENST00000254436	TRIM21-201	11	11	-	4390409	4389910	4390909	4389909	4390909	500	500	1000
ENSG00000166405	RIC3	ENST00000309737	RIC3-201	11	11	-	8168989	8168490	8169489	8168489	8169489	500	500	1000
ENSG00000110092	CCND1	ENST00000227507	CCND1-201	11	11	+	69641314	69640814	69641813	69640813	69641813	500	500	1000
ENSG00000151366	NDUFC2	ENST00000281031	NDUFC2-201	11	11	-	78079744	78079245	78080244	78079244	78080244	500	500	1000
ENSG00000149591	TAGLN	ENST00000392951	TAGLN-202	11	11	+	117203014	117202514	117203513	117202513	117203513	500	500	1000
ENSG00000167244	IGF2	ENST00000416167	IGF2-205	11	11	-	2135523	2135024	2136023	2135023	2136023	500	500	1000
ENSG00000284779		ENST00000643349		11	11	-	2149379	2148880	2149879	2148879	2149879	500	500	1000
ENSG00000150455	TIRAP	ENST00000392679	TIRAP-202	11	11	+	126290895	126290395	126291394	126290394	126291394	500	500	1000
ENSG00000170962	PDGFD	ENST00000393158	PDGFD-202	11	11	-	104163927	104163428	104164427	104163427	104164427	500	500	1000
ENSG00000054965	FAM168A	ENST00000356467	FAM168A-202	11	11	-	73468474	73467975	73468974	73467974	73468974	500	500	1000
ENSG00000244734	HBB	ENST00000335295	HBB-201	11	11	-	5227021	5226522	5227521	5226521	5227521	500	500	1000
ENSG00000196323	ZBTB44	ENST00000357899	ZBTB44-201	11	11	-	130261873	130261374	130262373	130261373	130262373	500	500	1000
ENSG00000168062	BATF2	ENST00000301887	BATF2-201	11	11	-	64996914	64996415	64997414	64996414	64997414	500	500	1000
ENSG00000110104	CCDC86	ENST00000227520	CCDC86-201	11	11	+	60842125	60841625	60842624	60841624	60842624	500	500	1000
ENSG00000149483	TMEM138	ENST00000278826	TMEM138-201	11	11	+	61364391	61363891	61364890	61363890	61364890	500	500	1000
ENSG00000177542	SLC25A22	ENST00000628067	SLC25A22-228	11	11	-	795006	794507	795506	794506	795506	500	500	1000
ENSG00000011347	SYT7	ENST00000539008	SYT7-203	11	11	-	61580820	61580321	61581320	61580320	61581320	500	500	1000
ENSG00000149273	RPS3	ENST00000531188	RPS3-217	11	11	+	75399548	75399048	75400047	75399047	75400047	500	500	1000
ENSG00000149743	TRPT1	ENST00000317459	TRPT1-201	11	11	-	64225860	64225361	64226360	64225360	64226360	500	500	1000
ENSG00000173621	LRFN4	ENST00000309602	LRFN4-201	11	11	+	66857745	66857245	66858244	66857244	66858244	500	500	1000
ENSG00000175550	DRAP1	ENST00000312515	DRAP1-201	11	11	+	65919502	65919002	65920001	65919001	65920001	500	500	1000
ENSG00000109927	TECTA	ENST00000392793	TECTA-202	11	11	+	121102666	121102166	121103165	121102165	121103165	500	500	1000
ENSG00000168959	GRM5	ENST00000305447	GRM5-202	11	11	-	89047872	89047373	89048372	89047372	89048372	500	500	1000
ENSG00000006534	ALDH3B1	ENST00000342456	ALDH3B1-201	11	11	+	68015298	68014798	68015797	68014797	68015797	500	500	1000
ENSG00000134339	SAA2	ENST00000256733	SAA2-201	11	11	-	18248011	18247512	18248511	18247511	18248511	500	500	1000
ENSG00000175220	ARHGAP1	ENST00000311956	ARHGAP1-201	11	11	-	46696107	46695608	46696607	46695607	46696607	500	500	1000
ENSG00000167333	TRIM68	ENST00000300747	TRIM68-201	11	11	-	4605504	4605005	4606004	4605004	4606004	500	500	1000
ENSG00000036672	USP2	ENST00000260187	USP2-201	11	11	-	119373480	119372981	119373980	119372980	119373980	500	500	1000
ENSG00000110330	BIRC2	ENST00000227758	BIRC2-201	11	11	+	102349855	102349355	102350354	102349354	102350354	500	500	1000
ENSG00000109846	CRYAB	ENST00000650687	CRYAB-217	11	11	-	111911724	111911225	111912224	111911224	111912224	500	500	1000
ENSG00000152404	CWF19L2	ENST00000282251	CWF19L2-201	11	11	-	107457816	107457317	107458316	107457316	107458316	500	500	1000
ENSG00000023191	RNH1	ENST00000354420	RNH1-201	11	11	-	502162	501663	502662	501662	502662	500	500	1000
ENSG00000134627	PIWIL4	ENST00000299001	PIWIL4-201	11	11	+	94567519	94567019	94568018	94567018	94568018	500	500	1000
ENSG00000085741	WNT11	ENST00000322563	WNT11-201	11	11	-	76206407	76205908	76206907	76205907	76206907	500	500	1000
ENSG00000168005	SPINDOC	ENST00000294244	SPINDOC-201	11	11	+	63813687	63813187	63814186	63813186	63814186	500	500	1000
ENSG00000166478	ZNF143	ENST00000396602	ZNF143-203	11	11	+	9471309	9470809	9471808	9470808	9471808	500	500	1000
ENSG00000173338	KCNK7	ENST00000340313	KCNK7-201	11	11	-	65595772	65595273	65596272	65595272	65596272	500	500	1000
ENSG00000123444	KBTBD4	ENST00000430070	KBTBD4-202	11	11	-	47578951	47578452	47579451	47578451	47579451	500	500	1000
ENSG00000149084	HSD17B12	ENST00000278353	HSD17B12-201	11	11	+	43680828	43680328	43681327	43680327	43681327	500	500	1000
ENSG00000173113	TRMT112	ENST00000544844	TRMT112-206	11	11	-	64317526	64317027	64318026	64317026	64318026	500	500	1000
ENSG00000174851	YIF1A	ENST00000376901	YIF1A-203	11	11	-	66288985	66288486	66289485	66288485	66289485	500	500	1000
ENSG00000174576	NPAS4	ENST00000311034	NPAS4-201	11	11	+	66421180	66420680	66421679	66420679	66421679	500	500	1000
ENSG00000077514	POLD3	ENST00000263681	POLD3-201	11	11	+	74592659	74592159	74593158	74592158	74593158	500	500	1000
ENSG00000150672	DLG2	ENST00000376104	DLG2-203	11	11	-	85598696	85598197	85599196	85598196	85599196	500	500	1000
ENSG00000174684	B4GAT1	ENST00000311181	B4GAT1-201	11	11	-	66347545	66347046	66348045	66347045	66348045	500	500	1000
ENSG00000182704	TSKU	ENST00000333090	TSKU-201	11	11	+	76795617	76795117	76796116	76795116	76796116	500	500	1000
ENSG00000109971	HSPA8	ENST00000534624	HSPA8-224	11	11	-	123061324	123060825	123061824	123060824	123061824	500	500	1000
ENSG00000172543	CTSW	ENST00000307886	CTSW-201	11	11	+	65879855	65879355	65880354	65879354	65880354	500	500	1000
ENSG00000197136	PCNX3	ENST00000355703	PCNX3-201	11	11	+	65616312	65615812	65616811	65615811	65616811	500	500	1000
ENSG00000173715	TOP6BL	ENST00000540737	TOP6BL-217	11	11	+	66759072	66758572	66759571	66758571	66759571	500	500	1000
ENSG00000142082	SIRT3	ENST00000382743	SIRT3-201	11	11	-	236328	235829	236828	235828	236828	500	500	1000
ENSG00000174483	BBS1	ENST00000318312	BBS1-201	11	11	+	66510660	66510160	66511159	66510159	66511159	500	500	1000
ENSG00000149554	CHEK1	ENST00000438015	CHEK1-204	11	11	+	125626769	125626269	125627268	125626268	125627268	500	500	1000
ENSG00000173465	ZNRD2	ENST00000309328	ZNRD2-201	11	11	+	65570492	65569992	65570991	65569991	65570991	500	500	1000
ENSG00000214753	HNRNPUL2	ENST00000301785	HNRNPUL2-201	11	11	-	62727156	62726657	62727656	62726656	62727656	500	500	1000
ENSG00000110171	TRIM3	ENST00000345851	TRIM3-201	11	11	-	6465695	6465196	6466195	6465195	6466195	500	500	1000
ENSG00000158555	GDPD5	ENST00000336898	GDPD5-201	11	11	-	75477735	75477236	75478235	75477235	75478235	500	500	1000
ENSG00000168002	POLR2G	ENST00000301788	POLR2G-201	11	11	+	62761649	62761149	62762148	62761148	62762148	500	500	1000
ENSG00000196565	HBG2	ENST00000336906	HBG2-201	11	11	-	5254728	5254229	5255228	5254228	5255228	500	500	1000
ENSG00000087365	SF3B2	ENST00000322535	SF3B2-201	11	11	+	66052385	66051885	66052884	66051884	66052884	500	500	1000
ENSG00000214026	MRPL23	ENST00000397298	MRPL23-205	11	11	+	1947363	1946863	1947862	1946862	1947862	500	500	1000
ENSG00000086991	NOX4	ENST00000263317	NOX4-201	11	11	-	89491246	89490747	89491746	89490746	89491746	500	500	1000
ENSG00000158636	EMSY	ENST00000695367	EMSY-219	11	11	+	76446939	76446439	76447438	76446438	76447438	500	500	1000
ENSG00000149418	ST14	ENST00000278742	ST14-201	11	11	+	130159980	130159480	130160479	130159479	130160479	500	500	1000
ENSG00000188211	NCR3LG1	ENST00000338965	NCR3LG1-201	11	11	+	17351970	17351470	17352469	17351469	17352469	500	500	1000
ENSG00000131620	ANO1	ENST00000355303	ANO1-202	11	11	+	70078607	70078107	70079106	70078106	70079106	500	500	1000
ENSG00000198730	CTR9	ENST00000361367	CTR9-201	11	11	+	10751413	10750913	10751912	10750912	10751912	500	500	1000
ENSG00000134569	LRP4	ENST00000378623	LRP4-201	11	11	-	46918379	46917880	46918879	46917879	46918879	500	500	1000
ENSG00000168070	MAJIN	ENST00000301896	MAJIN-201	11	11	-	64959405	64958906	64959905	64958905	64959905	500	500	1000
ENSG00000175513	TSGA10IP	ENST00000532620	TSGA10IP-203	11	11	+	65945676	65945176	65946175	65945175	65946175	500	500	1000
ENSG00000149179	CSTPP1	ENST00000278460	CSTPP1-201	11	11	+	46936806	46936306	46937305	46936305	46937305	500	500	1000
ENSG00000110066	KMT5B	ENST00000304363	KMT5B-201	11	11	-	68190076	68189577	68190576	68189576	68190576	500	500	1000
ENSG00000126500	FLRT1	ENST00000682287	FLRT1-202	11	11	+	64116268	64115768	64116767	64115767	64116767	500	500	1000
ENSG00000142089	IFITM3	ENST00000399808	IFITM3-201	11	11	-	320813	320314	321313	320313	321313	500	500	1000
ENSG00000177595	PIDD1	ENST00000347755	PIDD1-201	11	11	-	804388	803889	804888	803888	804888	500	500	1000
ENSG00000123892	RAB38	ENST00000243662	RAB38-201	11	11	-	88175384	88174885	88175884	88174884	88175884	500	500	1000
ENSG00000133321	PLAAT4	ENST00000255688	PLAAT4-201	11	11	+	63536869	63536369	63537368	63536368	63537368	500	500	1000
ENSG00000149150	SLC43A1	ENST00000278426	SLC43A1-201	11	11	-	57514111	57513612	57514611	57513611	57514611	500	500	1000
ENSG00000233436	BTBD18	ENST00000422652	BTBD18-201	11	11	-	57751188	57750689	57751688	57750688	57751688	500	500	1000
ENSG00000132740	IGHMBP2	ENST00000255078	IGHMBP2-201	11	11	+	68903953	68903453	68904452	68903452	68904452	500	500	1000
ENSG00000149573	MPZL2	ENST00000278937	MPZL2-201	11	11	-	118264153	118263654	118264653	118263653	118264653	500	500	1000
ENSG00000133816	MICAL2	ENST00000683283	MICAL2-237	11	11	+	12162156	12161656	12162655	12161655	12162655	500	500	1000
ENSG00000120471	TP53AIP1	ENST00000531399	TP53AIP1-205	11	11	-	128937818	128937319	128938318	128937318	128938318	500	500	1000
ENSG00000162105	SHANK2	ENST00000601538	SHANK2-214	11	11	-	71147326	71146827	71147826	71146826	71147826	500	500	1000
ENSG00000166959	MS4A8	ENST00000300226	MS4A8-201	11	11	+	60700861	60700361	60701360	60700360	60701360	500	500	1000
ENSG00000110002	VWA5A	ENST00000456829	VWA5A-205	11	11	+	124117512	124117012	124118011	124117011	124118011	500	500	1000
ENSG00000109991	P2RX3	ENST00000263314	P2RX3-201	11	11	+	57338551	57338051	57339050	57338050	57339050	500	500	1000
ENSG00000175573	C11orf68	ENST00000438576	C11orf68-201	11	11	-	65919031	65918532	65919531	65918531	65919531	500	500	1000
ENSG00000129170	CSRP3	ENST00000265968	CSRP3-201	11	11	-	19192448	19191949	19192948	19191948	19192948	500	500	1000
ENSG00000052841	TTC17	ENST00000039989	TTC17-201	11	11	+	43358955	43358455	43359454	43358454	43359454	500	500	1000
ENSG00000204397	CARD16	ENST00000673097	CARD16-205	11	11	-	105045297	105044798	105045797	105044797	105045797	500	500	1000
ENSG00000284873	OOSP1	ENST00000646685	OOSP1-202	11	11	+	59938455	59937955	59938954	59937954	59938954	500	500	1000
ENSG00000229183	PGA4	ENST00000378149	PGA4-201	11	11	+	61222401	61221901	61222900	61221900	61222900	500	500	1000
ENSG00000110721	CHKA	ENST00000265689	CHKA-201	11	11	-	68121177	68120678	68121677	68120677	68121677	500	500	1000
ENSG00000162174	ASRGL1	ENST00000415229	ASRGL1-202	11	11	+	62337978	62337478	62338477	62337477	62338477	500	500	1000
ENSG00000151498	ACAD8	ENST00000281182	ACAD8-201	11	11	+	134253601	134253101	134254100	134253100	134254100	500	500	1000
ENSG00000175567	UCP2	ENST00000663595	UCP2-211	11	11	-	73978378	73977879	73978878	73977878	73978878	500	500	1000
ENSG00000134574	DDB2	ENST00000256996	DDB2-201	11	11	+	47215137	47214637	47215636	47214636	47215636	500	500	1000
ENSG00000110436	SLC1A2	ENST00000278379	SLC1A2-201	11	11	-	35418966	35418467	35419466	35418466	35419466	500	500	1000
ENSG00000150676	CCDC83	ENST00000342404	CCDC83-202	11	11	+	85865124	85864624	85865623	85864623	85865623	500	500	1000
ENSG00000182272	B4GALNT4	ENST00000329962	B4GALNT4-201	11	11	+	369804	369304	370303	369303	370303	500	500	1000
ENSG00000080854	IGSF9B	ENST00000533871	IGSF9B-206	11	11	-	133956754	133956255	133957254	133956254	133957254	500	500	1000
ENSG00000183734	ASCL2	ENST00000331289	ASCL2-201	11	11	-	2270332	2269833	2270832	2269832	2270832	500	500	1000
ENSG00000177098	SCN4B	ENST00000324727	SCN4B-201	11	11	-	118152673	118152174	118153173	118152173	118153173	500	500	1000
ENSG00000068971	PPP2R5B	ENST00000164133	PPP2R5B-201	11	11	+	64925735	64925235	64926234	64925234	64926234	500	500	1000
ENSG00000173039	RELA	ENST00000406246	RELA-202	11	11	-	65662832	65662333	65663332	65662332	65663332	500	500	1000
ENSG00000134809	TIMM10	ENST00000257245	TIMM10-201	11	11	-	57530189	57529690	57530689	57529689	57530689	500	500	1000
ENSG00000082175	PGR	ENST00000325455	PGR-202	11	11	-	101129070	101128571	101129570	101128570	101129570	500	500	1000
ENSG00000166257	SCN3B	ENST00000299333	SCN3B-201	11	11	-	123653801	123653302	123654301	123653301	123654301	500	500	1000
ENSG00000162300	ZFPL1	ENST00000294258	ZFPL1-201	11	11	+	65084699	65084199	65085198	65084198	65085198	500	500	1000
ENSG00000213619	NDUFS3	ENST00000263774	NDUFS3-201	11	11	+	47579092	47578592	47579591	47578591	47579591	500	500	1000
ENSG00000149305	HTR3B	ENST00000260191	HTR3B-201	11	11	+	113904934	113904434	113905433	113904433	113905433	500	500	1000
ENSG00000076053	RBM7	ENST00000375490	RBM7-201	11	11	+	114400672	114400172	114401171	114400171	114401171	500	500	1000
ENSG00000110237	ARHGEF17	ENST00000263674	ARHGEF17-201	11	11	+	73308639	73308139	73309138	73308138	73309138	500	500	1000
ENSG00000174903	RAB1B	ENST00000311481	RAB1B-201	11	11	+	66268680	66268180	66269179	66268179	66269179	500	500	1000
ENSG00000185742	C11orf87	ENST00000327419	C11orf87-201	11	11	+	109423634	109423134	109424133	109423133	109424133	500	500	1000
