gene_id	gene_name	gene_biotype	transcript_id	transcript_name	transcript_biotype	chromosome	start	end	strand	is_ensembl_canonical	tags
ENSG00000010219	DYRK4	protein_coding	ENST00000543431	DYRK4-214	protein_coding	12	4562208	4613875	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000135503	ACVR1B	protein_coding	ENST00000257963	ACVR1B-201	protein_coding	12	51951699	51997078	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000166211	SPIC	protein_coding	ENST00000551346	SPIC-201	protein_coding	12	101475336	101486997	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000120802	TMPO	protein_coding	ENST00000556029	TMPO-212	protein_coding	12	98515590	98550351	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000198774	RASSF9	protein_coding	ENST00000361228	RASSF9-201	protein_coding	12	85800703	85836409	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000110871	COQ5	protein_coding	ENST00000288532	COQ5-201	protein_coding	12	120503279	120529158	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000157782	CABP1	protein_coding	ENST00000316803	CABP1-202	protein_coding	12	120640626	120667324	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000153179	RASSF3	protein_coding	ENST00000542104	RASSF3-203	protein_coding	12	64610495	64697564	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000139352	ASCL1	protein_coding	ENST00000266744	ASCL1-201	protein_coding	12	102957674	102960513	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000135114	OASL	protein_coding	ENST00000257570	OASL-201	protein_coding	12	121019111	121039246	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000158023	CFAP251	protein_coding	ENST00000288912	CFAP251-201	protein_coding	12	121918592	122003919	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000198673	TAFA2	protein_coding	ENST00000416284	TAFA2-201	protein_coding	12	61708273	62192773	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000111275	ALDH2	protein_coding	ENST00000261733	ALDH2-201	protein_coding	12	111766933	111817532	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000161798	AQP5	protein_coding	ENST00000293599	AQP5-201	protein_coding	12	49961872	49965682	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000059758	CDK17	protein_coding	ENST00000261211	CDK17-201	protein_coding	12	96278261	96400439	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000136044	APPL2	protein_coding	ENST00000258530	APPL2-201	protein_coding	12	105173300	105236174	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000139269	INHBE	protein_coding	ENST00000266646	INHBE-201	protein_coding	12	57455307	57458025	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000135148	TRAFD1	protein_coding	ENST00000412615	TRAFD1-202	protein_coding	12	112125560	112153604	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000196510	ANAPC7	protein_coding	ENST00000455511	ANAPC7-203	protein_coding	12	110372900	110403708	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000074527	NTN4	protein_coding	ENST00000343702	NTN4-201	protein_coding	12	95657807	95790764	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000204856	FAM216A	protein_coding	ENST00000377673	FAM216A-201	protein_coding	12	110468845	110490385	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000185652	NTF3	protein_coding	ENST00000423158	NTF3-202	protein_coding	12	5432108	5495299	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000261308	FIGNL2	protein_coding	ENST00000618634	FIGNL2-201	protein_coding	12	51817899	51848718	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000139117	CPNE8	protein_coding	ENST00000331366	CPNE8-201	protein_coding	12	38652203	38905591	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000166268	MYRFL	protein_coding	ENST00000552032	MYRFL-204	protein_coding	12	69825227	69959097	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000186666	BCDIN3D	protein_coding	ENST00000333924	BCDIN3D-201	protein_coding	12	49836043	49843106	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000198001	IRAK4	protein_coding	ENST00000613694	IRAK4-212	protein_coding	12	43758951	43789541	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000111077	TNS2	protein_coding	ENST00000314250	TNS2-201	protein_coding	12	53050065	53064379	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000139182	CLSTN3	protein_coding	ENST00000266546	CLSTN3-201	protein_coding	12	7130371	7158945	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000089169	RPH3A	protein_coding	ENST00000389385	RPH3A-201	protein_coding	12	112791748	112898881	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000172243	CLEC7A	protein_coding	ENST00000304084	CLEC7A-202	protein_coding	12	10116777	10130199	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000111186	WNT5B	protein_coding	ENST00000397196	WNT5B-202	protein_coding	12	1629231	1647212	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000110811	P3H3	protein_coding	ENST00000290510	P3H3-201	protein_coding	12	6828407	6839847	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000139537	DRC2	protein_coding	ENST00000320516	DRC2-202	protein_coding	12	48904133	48921576	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000123374	CDK2	protein_coding	ENST00000266970	CDK2-201	protein_coding	12	55966830	55972789	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000123360	PDE1B	protein_coding	ENST00000243052	PDE1B-201	protein_coding	12	54549601	54579239	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000076248	UNG	protein_coding	ENST00000242576	UNG-201	protein_coding	12	109097597	109110992	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000139211	AMIGO2	protein_coding	ENST00000550413	AMIGO2-203	protein_coding	12	47076447	47079959	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000170423	KRT78	protein_coding	ENST00000304620	KRT78-201	protein_coding	12	52837807	52848994	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000184445	KNTC1	protein_coding	ENST00000333479	KNTC1-201	protein_coding	12	122527249	122626396	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000111676	ATN1	protein_coding	ENST00000396684	ATN1-202	protein_coding	12	6927959	6942321	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000135472	FAIM2	protein_coding	ENST00000320634	FAIM2-201	protein_coding	12	49866896	49903900	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000037897	METTL1	protein_coding	ENST00000324871	METTL1-202	protein_coding	12	57768471	57772105	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000165935	SMCO2	protein_coding	ENST00000535986	SMCO2-202	protein_coding	12	27446736	27502185	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000135116	HRK	protein_coding	ENST00000257572	HRK-201	protein_coding	12	116856144	116881441	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000151067	CACNA1C	protein_coding	ENST00000399655	CACNA1C-220	protein_coding	12	2052987	2697950	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000088986	DYNLL1	protein_coding	ENST00000242577	DYNLL1-201	protein_coding	12	120496113	120498493	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000204842	ATXN2	protein_coding	ENST00000673436	ATXN2-241	protein_coding	12	111452214	111599315	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000205846	CLEC6A	protein_coding	ENST00000382073	CLEC6A-201	protein_coding	12	8455962	8478330	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000205323	SARNP	protein_coding	ENST00000336133	SARNP-201	protein_coding	12	55757270	55817724	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000123096	SSPN	protein_coding	ENST00000242729	SSPN-201	protein_coding	12	26195573	26234777	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000090376	IRAK3	protein_coding	ENST00000261233	IRAK3-201	protein_coding	12	66189214	66254622	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000127334	DYRK2	protein_coding	ENST00000344096	DYRK2-202	protein_coding	12	67648745	67665406	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000111450	STX2	protein_coding	ENST00000392373	STX2-203	protein_coding	12	130789600	130839250	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000135454	B4GALNT1	protein_coding	ENST00000341156	B4GALNT1-201	protein_coding	12	57623409	57633201	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000067715	SYT1	protein_coding	ENST00000261205	SYT1-201	protein_coding	12	78864774	79452008	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000118308	IRAG2	protein_coding	ENST00000556887	IRAG2-217	protein_coding	12	25052706	25108335	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000135452	TSPAN31	protein_coding	ENST00000257910	TSPAN31-201	protein_coding	12	57745039	57750219	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000111726	CMAS	protein_coding	ENST00000229329	CMAS-201	protein_coding	12	22046218	22065668	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000135409	AMHR2	protein_coding	ENST00000257863	AMHR2-201	protein_coding	12	53423855	53431672	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000111229	ARPC3	protein_coding	ENST00000228825	ARPC3-201	protein_coding	12	110434823	110450337	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000111254	AKAP3	protein_coding	ENST00000228850	AKAP3-201	protein_coding	12	4615518	4649051	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000123384	LRP1	protein_coding	ENST00000243077	LRP1-201	protein_coding	12	57128483	57213361	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000183283	DAZAP2	protein_coding	ENST00000412716	DAZAP2-201	protein_coding	12	51238826	51243933	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000060138	YBX3	protein_coding	ENST00000228251	YBX3-201	protein_coding	12	10699089	10723323	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000166006	KCNC2	protein_coding	ENST00000549446	KCNC2-208	protein_coding	12	75040078	75209839	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000134548	SPX	protein_coding	ENST00000256969	SPX-201	protein_coding	12	21526296	21532947	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000123427	EEF1AKMT3	protein_coding	ENST00000300209	EEF1AKMT3-201	protein_coding	12	57772614	57782541	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000136026	CKAP4	protein_coding	ENST00000378026	CKAP4-201	protein_coding	12	106237881	106248020	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000134538	SLCO1B1	protein_coding	ENST00000256958	SLCO1B1-201	protein_coding	12	21131194	21239796	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000111530	CAND1	protein_coding	ENST00000545606	CAND1-208	protein_coding	12	67269358	67319953	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000111012	CYP27B1	protein_coding	ENST00000228606	CYP27B1-201	protein_coding	12	57762334	57767078	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000078246	TULP3	protein_coding	ENST00000448120	TULP3-202	protein_coding	12	2890891	2941138	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000256870	SLC5A8	protein_coding	ENST00000536262	SLC5A8-201	protein_coding	12	101155493	101210238	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000175215	CTDSP2	protein_coding	ENST00000398073	CTDSP2-201	protein_coding	12	57819927	57846729	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000175548	ALG10B	protein_coding	ENST00000308742	ALG10B-201	protein_coding	12	38316774	38329721	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000150990	DHX37	protein_coding	ENST00000308736	DHX37-201	protein_coding	12	124946826	124989131	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000089157	RPLP0	protein_coding	ENST00000392514	RPLP0-203	protein_coding	12	120196699	120201111	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000150045	KLRF1	protein_coding	ENST00000617889	KLRF1-208	protein_coding	12	9827481	9845005	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000073060	SCARB1	protein_coding	ENST00000261693	SCARB1-201	protein_coding	12	124776856	124863864	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000120837	NFYB	protein_coding	ENST00000240055	NFYB-201	protein_coding	12	104117086	104138210	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000111266	DUSP16	protein_coding	ENST00000298573	DUSP16-202	protein_coding	12	12473282	12562863	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000213782	DDX47	protein_coding	ENST00000358007	DDX47-202	protein_coding	12	12813346	12829981	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000167553	TUBA1C	protein_coding	ENST00000301072	TUBA1C-201	protein_coding	12	49265082	49274600	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000188026	RILPL1	protein_coding	ENST00000376874	RILPL1-202	protein_coding	12	123470054	123533719	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000181852	RNF41	protein_coding	ENST00000345093	RNF41-201	protein_coding	12	56202179	56221922	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000111554	MDM1	protein_coding	ENST00000682720	MDM1-216	protein_coding	12	68294566	68332362	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000205707	ETFRF1	protein_coding	ENST00000381356	ETFRF1-201	protein_coding	12	25195237	25205143	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000111737	RAB35	protein_coding	ENST00000229340	RAB35-201	protein_coding	12	120095099	120116753	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000177627	C12orf54	protein_coding	ENST00000548364	C12orf54-202	protein_coding	12	48482498	48496524	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000135404	CD63	protein_coding	ENST00000257857	CD63-201	protein_coding	12	55725323	55729009	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000075035	WSCD2	protein_coding	ENST00000547525	WSCD2-206	protein_coding	12	108129288	108250537	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000139329	LUM	protein_coding	ENST00000266718	LUM-201	protein_coding	12	91102629	91111494	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000171860	C3AR1	protein_coding	ENST00000307637	C3AR1-201	protein_coding	12	8056844	8066359	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000119242	CCDC92	protein_coding	ENST00000238156	CCDC92-201	protein_coding	12	123935626	123972831	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000111666	CHPT1	protein_coding	ENST00000229266	CHPT1-201	protein_coding	12	101697640	101729074	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000167535	CACNB3	protein_coding	ENST00000301050	CACNB3-201	protein_coding	12	48818496	48828941	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000064115	TM7SF3	protein_coding	ENST00000343028	TM7SF3-201	protein_coding	12	26971579	27014384	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000185482	STAC3	protein_coding	ENST00000332782	STAC3-201	protein_coding	12	57243458	57251187	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000167552	TUBA1A	protein_coding	ENST00000301071	TUBA1A-202	protein_coding	12	49184795	49189080	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000136045	PWP1	protein_coding	ENST00000412830	PWP1-201	protein_coding	12	107685799	107713162	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000184992	BRI3BP	protein_coding	ENST00000341446	BRI3BP-201	protein_coding	12	124993645	125031231	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000118971	CCND2	protein_coding	ENST00000261254	CCND2-201	protein_coding	12	4273762	4305353	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000159335	PTMS	protein_coding	ENST00000309083	PTMS-201	protein_coding	12	6766363	6770952	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000186815	TPCN1	protein_coding	ENST00000335509	TPCN1-201	protein_coding	12	113221464	113298585	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000139220	PPFIA2	protein_coding	ENST00000549396	PPFIA2-216	protein_coding	12	81257975	81759350	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000187569	DPPA3	protein_coding	ENST00000345088	DPPA3-201	protein_coding	12	7711433	7717559	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000013503	POLR3B	protein_coding	ENST00000228347	POLR3B-201	protein_coding	12	106357748	106510198	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000012822	CALCOCO1	protein_coding	ENST00000550804	CALCOCO1-218	protein_coding	12	53708517	53727452	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000139645	ANKRD52	protein_coding	ENST00000267116	ANKRD52-201	protein_coding	12	56237807	56258384	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000092841	MYL6	protein_coding	ENST00000550697	MYL6-218	protein_coding	12	56158359	56161579	+	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000111181	SLC6A12	protein_coding	ENST00000684302	SLC6A12-217	protein_coding	12	190081	214157	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000169884	WNT10B	protein_coding	ENST00000301061	WNT10B-201	protein_coding	12	48965340	48971735	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000139323	POC1B	protein_coding	ENST00000313546	POC1B-201	protein_coding	12	89419718	89526047	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
ENSG00000111639	MRPL51	protein_coding	ENST00000229238	MRPL51-201	protein_coding	12	6491886	6493262	-	1	CCDS,gencode_basic,gencode_primary,MANE_Select,Ensembl_canonical
